title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Data Engineer,АО Страховая компания Казахмыс,"Алматы, улица Зенкова, 71","до 700 000 ₸ за месяц, на руки","Обязанности:

Проектирование, разработка и сопровождение data pipeline'ов (ETL/ELT)

Интеграция данных из внутренних и внешних источников

Оптимизация хранения и обработки больших объёмов данных (Big Data)

Настройка и поддержка дата-архитектуры: DWH, Data Lake, Data Mesh

Взаимодействие с аналитиками, ML-инженерами, бизнес-командами

Документирование архитектуры и пайплайнов

Требования:

Опыт работы с Python, SQL, Apache Airflow, Spark, DBT, Kafka или аналогами

Понимание архитектур DWH и ETL-процессов

Опыт работы с СУБД: PostgreSQL, BigQuery, ClickHouse, Snowflake и др.

Знания принципов CI/CD, Docker, Git

Будет плюсом: опыт в построении OLAP-структур, Kubernetes, опыт с BI-инструментами (Power BI, Tableau)

Условия:

Участие в создании data-инфраструктуры с нуля

Команда сильных инженеров и data-аналитиков

Работа в среде с высоким уровнем доверия и автономии

Гибкий график / удалённая работа

Компенсация обучения, конференций, сертификаций

Официальное трудоустройство",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,5 мая 2025,https://hh.kz/vacancy/120225611?query=Data+Analyst&hhtmFrom=vacancy_search_list,"SQL,Python,REST API,QlikView,NoSQL,MS SQL,Linux,MS SQL Server,Математическая статистика,UML"
Младший финансовый аналитик,ТОО Буран Бойлер,"город Алматы, микрорайон Курылысшы, улица Кокорай, 22","от 300 000 ₸ за месяц, на руки","Обязанности:
Ежедневные финансовые сверки (банковские операции, расчеты с контрагентами), сбор, обработка и анализ финансовых данных компании;
Разноска расходной части по статьям бюджета;
Расчет рентабельности проектов;
Подготовка отчетов и презентаций;
Участие в разработке финансовых прогнозов;
Анализ затрат, доходов и других финансовых показателей;
Участие в оптимизации финансовых процессов;
Поддержка аналитиков в выполнении текущих задач.
Требования:
опыт работы не менее 2-х лет;
высшее образование в области финансов, экономики, математики или смежных дисциплин;
знание основ бухгалтерского учёта будет преимуществом;
знания и навыки в области методов прогнозирования, планирования, анализа и оценки финансово-экономической деятельности компании;
аналитическое мышление, внимательность к деталям;
готовность учиться и быстро адаптироваться к новым задачам.
Условия:
Официальное трудоустройство по ТК РК;
Чай, кофе (кофемашина, фильтр для воды), сладости, праздничные обеды;
Развозка в верхнюю и нижнюю части города (наш офис находится в районе Рыскулова-Петрова);
Комплексный обед в офисе за счет компании, сезонные фрукты;
Соц.пакет (пенсионные отчисления, ОСМС), командировочные расходы;
Стабильный оклад, без задержек;
Стандартный график работы: 5/2, с 09:00-18:00 ч.;
Внутреннее, внешнее обучение;
Дружный коллектив.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,5 мая 2025,https://hh.kz/vacancy/120212680?query=BI+Analyst&hhtmFrom=vacancy_search_list,"Английский язык,MS Excel,Финансовая отчетность,Power BI,Английский — B2 — Средне-продвинутый"
Java developer (Middle/ Senior),ТОО Частная компания Solva Technology Ltd.,"Алматы, Алмалы, Жибек Жолы, Райымбек батыра, проспект Жибек Жолы, 135",Не указано,"Solva Technology — динамично развивающаяся IT-компания, которая успешно объединяет кредитный скоринг, Data Science и цифровые финансовые технологии. Мы являемся R&D-центром и дочерней компанией Solva Group Ltd., зарегистрированной в крупнейшем технопарке Центральной Азии - Astana Hub.

С сентября 2024 года мы запустили уникальный проект по подготовке и
трудоустройству молодых IT-специалистов, помогая начинающим профессионалам сделать первые шаги в карьере.

Сегодня Solva Technology — это команда из более 100 экспертов, которые работают в ключевых направлениях: Backend, Frontend и Mobile-разработка, QA и Automation QA, Project Management, Business Analysis, HR и Finance, System Administration, DevOps, Cyber Security, Data Engineering и Service Desk.

Задачи:

Разработка нового функционала;
Переписывать монолит на микросервисную архитектуру;
Проводить аудит текущих решений на предмет идей улучшений;
Профайлинг, оптимизация и рефакторинг существующих решений.

Требования:

Java;
Spring Framework;
Hibernate ORM;
Gradle;
JPA;
MySQL.

Для нас важно:

Глубокое понимание ООП и шаблонов проектирования;
Понимание концепции микросервисов и умение писать масштабируемые системы;
Коммерческий опыт на Java от 3-х лет.

Стек проекта:

JAVA 17; Kotlin;
Spring Framework;
Infrastructure - Docker, ELK, Netflix stack (Swarm, Consul, Vault, Hystrix, Kibana, Grafana, Prometheus, Haproxy);
Mongo, GridFS, Redis, ElasticSearch, RabbitMQ, Kafka, MySql, JavaEE (JPA, JAX-RS), Glassfish;
ORM - Hibernate, Jooq;
Testing - on Spock, JUnit, Mockito, RestAssured;
Build - Gradle, Maven.


Работа в Solva Technology — это:

Участие в интересных и инновационных финтех-проектах;
Возможность профессионального и технического развития;
Финансовая стабильность и годовой бонус;
Корпоративные курсы английского/ испанского языка;
Поддержка спортивных активностей и дополнительные days off;
Оформление в соответствии с ТК РК;
График работы: 5/2 9:00-18:00/10:00-19:00;
Яркая корпоративная культура и дружный коллектив.

Если ты ищешь стабильную работу с возможностью роста и развития в успешной компании, добро пожаловать в Solva Technology!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,5 мая 2025,https://hh.kz/vacancy/120210810?query=Data+Engineer&hhtmFrom=vacancy_search_list,Не указано
"IT специалист (Data-Analyst,Security Engineer,Database Administrator)",ТОО RAUZET Сауда,"Костанай, улица Гоголя, 62","от 500 000 ₸ за месяц, на руки","Привет!

О компании:

Rauzet — это современная сеть супермаркетов, которая активно развивается и внедряет цифровые технологии для обеспечения высокого уровня сервиса и безопасности. Мы стремимся быть на шаг впереди, создавая безопасную и эффективную среду работы с данными. Сейчас мы ищем талантливого Инженера по анализу и безопасности данных, который поможет нам обеспечить надежность и защиту наших систем.

Что вы будете делать:

Управление и анализ баз данных (реляционные и NoSQL).
Проектирование и оптимизация структуры баз данных.
Разработка и внедрение мер по обеспечению безопасности данных, включая шифрование и контроль доступа.
Мониторинг активности баз данных и выявление угроз безопасности.
Настройка резервного копирования и восстановление данных.
Проведение аудитов и устранение уязвимостей в системах хранения данных.
Анализ данных для выявления аномалий и предотвращения инцидентов, связанных с утечкой или компрометацией данных.
Мы ищем именно вас, если вы:
Имеете опыт работы с базами данных (MySQL, PostgreSQL, MongoDB или аналогами) от 3 лет.
Знаете стандарты и принципы информационной безопасности (GDPR, ISO 27001).
Умеете работать с инструментами анализа и мониторинга безопасности (Splunk, SIEM и др.).
Владите SQL и языками программирования для работы с данными (Python, R).
Имеете навыки проектирования схем баз данных и оптимизации запросов.
Работали с шифрованием данных и системами управления доступом.
Приветствуется опыт работы с большими данными (Big Data).
Условия:

Мы предлагаем:

Официальное трудоустройство и социальные гарантии.
ДМС и корпоративные бонусы.
Гибкий график работы с возможностью удаленного формата.
Работу в динамичной команде профессионалов.
Возможности для профессионального роста и сертификации.

Если вы хотите стать частью нашей команды и развивать безопасную работу с данными вместе с Rauzet, оставляйте свое резюме и сопроводительное письмо, где расскажите, почему именно вы подходите на эту позицию. Мы внимательно изучаем каждую заявку!

Присоединяйтесь к нашей команде! Давайте вместе делать лучшее!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: по договорённости,Не указано,5 мая 2025,https://hh.kz/vacancy/120209553?query=Data+Engineer&hhtmFrom=vacancy_search_list,"SQL Server Profiler,Python,Исследовательский анализ данных,Визуализация данных,Математическая статистика,Основы баз данных,Английский язык,Информационные технологии,Пользователь ПК,Big Data,Интерпретация данных,SQL,MS SQL,Настройка сетевых подключений,Работа с большим объемом информации,Техническая поддержка,Ответственность"
"IT специалист (Data-Analyst,Security Engineer,Database Administrator)",ТОО RAUZET Сауда,"Костанай, улица Гоголя, 62","от 500 000 ₸ за месяц, на руки","Привет!

О компании:

Rauzet — это современная сеть супермаркетов, которая активно развивается и внедряет цифровые технологии для обеспечения высокого уровня сервиса и безопасности. Мы стремимся быть на шаг впереди, создавая безопасную и эффективную среду работы с данными. Сейчас мы ищем талантливого Инженера по анализу и безопасности данных, который поможет нам обеспечить надежность и защиту наших систем.

Что вы будете делать:

Управление и анализ баз данных (реляционные и NoSQL).
Проектирование и оптимизация структуры баз данных.
Разработка и внедрение мер по обеспечению безопасности данных, включая шифрование и контроль доступа.
Мониторинг активности баз данных и выявление угроз безопасности.
Настройка резервного копирования и восстановление данных.
Проведение аудитов и устранение уязвимостей в системах хранения данных.
Анализ данных для выявления аномалий и предотвращения инцидентов, связанных с утечкой или компрометацией данных.
Мы ищем именно вас, если вы:
Имеете опыт работы с базами данных (MySQL, PostgreSQL, MongoDB или аналогами) от 3 лет.
Знаете стандарты и принципы информационной безопасности (GDPR, ISO 27001).
Умеете работать с инструментами анализа и мониторинга безопасности (Splunk, SIEM и др.).
Владите SQL и языками программирования для работы с данными (Python, R).
Имеете навыки проектирования схем баз данных и оптимизации запросов.
Работали с шифрованием данных и системами управления доступом.
Приветствуется опыт работы с большими данными (Big Data).
Условия:

Мы предлагаем:

Официальное трудоустройство и социальные гарантии.
ДМС и корпоративные бонусы.
Гибкий график работы с возможностью удаленного формата.
Работу в динамичной команде профессионалов.
Возможности для профессионального роста и сертификации.

Если вы хотите стать частью нашей команды и развивать безопасную работу с данными вместе с Rauzet, оставляйте свое резюме и сопроводительное письмо, где расскажите, почему именно вы подходите на эту позицию. Мы внимательно изучаем каждую заявку!

Присоединяйтесь к нашей команде! Давайте вместе делать лучшее!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: по договорённости,Не указано,5 мая 2025,https://hh.kz/vacancy/120209553?query=Data+Specialist&hhtmFrom=vacancy_search_list,"SQL Server Profiler,Python,Исследовательский анализ данных,Визуализация данных,Математическая статистика,Основы баз данных,Английский язык,Информационные технологии,Пользователь ПК,Big Data,Интерпретация данных,SQL,MS SQL,Настройка сетевых подключений,Работа с большим объемом информации,Техническая поддержка,Ответственность"
"IT специалист (Data-Analyst,Security Engineer,Database Administrator)",ТОО RAUZET Сауда,"Костанай, улица Гоголя, 62","от 500 000 ₸ за месяц, на руки","Привет!

О компании:

Rauzet — это современная сеть супермаркетов, которая активно развивается и внедряет цифровые технологии для обеспечения высокого уровня сервиса и безопасности. Мы стремимся быть на шаг впереди, создавая безопасную и эффективную среду работы с данными. Сейчас мы ищем талантливого Инженера по анализу и безопасности данных, который поможет нам обеспечить надежность и защиту наших систем.

Что вы будете делать:

Управление и анализ баз данных (реляционные и NoSQL).
Проектирование и оптимизация структуры баз данных.
Разработка и внедрение мер по обеспечению безопасности данных, включая шифрование и контроль доступа.
Мониторинг активности баз данных и выявление угроз безопасности.
Настройка резервного копирования и восстановление данных.
Проведение аудитов и устранение уязвимостей в системах хранения данных.
Анализ данных для выявления аномалий и предотвращения инцидентов, связанных с утечкой или компрометацией данных.
Мы ищем именно вас, если вы:
Имеете опыт работы с базами данных (MySQL, PostgreSQL, MongoDB или аналогами) от 3 лет.
Знаете стандарты и принципы информационной безопасности (GDPR, ISO 27001).
Умеете работать с инструментами анализа и мониторинга безопасности (Splunk, SIEM и др.).
Владите SQL и языками программирования для работы с данными (Python, R).
Имеете навыки проектирования схем баз данных и оптимизации запросов.
Работали с шифрованием данных и системами управления доступом.
Приветствуется опыт работы с большими данными (Big Data).
Условия:

Мы предлагаем:

Официальное трудоустройство и социальные гарантии.
ДМС и корпоративные бонусы.
Гибкий график работы с возможностью удаленного формата.
Работу в динамичной команде профессионалов.
Возможности для профессионального роста и сертификации.

Если вы хотите стать частью нашей команды и развивать безопасную работу с данными вместе с Rauzet, оставляйте свое резюме и сопроводительное письмо, где расскажите, почему именно вы подходите на эту позицию. Мы внимательно изучаем каждую заявку!

Присоединяйтесь к нашей команде! Давайте вместе делать лучшее!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: по договорённости,Не указано,5 мая 2025,https://hh.kz/vacancy/120209553?query=Big+Data+Engineer&hhtmFrom=vacancy_search_list,"SQL Server Profiler,Python,Исследовательский анализ данных,Визуализация данных,Математическая статистика,Основы баз данных,Английский язык,Информационные технологии,Пользователь ПК,Big Data,Интерпретация данных,SQL,MS SQL,Настройка сетевых подключений,Работа с большим объемом информации,Техническая поддержка,Ответственность"
Data Engineer,АО Страховая компания Казахмыс,"Алматы, улица Зенкова, 71","до 700 000 ₸ за месяц, на руки","Обязанности:

Проектирование, разработка и сопровождение data pipeline'ов (ETL/ELT)

Интеграция данных из внутренних и внешних источников

Оптимизация хранения и обработки больших объёмов данных (Big Data)

Настройка и поддержка дата-архитектуры: DWH, Data Lake, Data Mesh

Взаимодействие с аналитиками, ML-инженерами, бизнес-командами

Документирование архитектуры и пайплайнов

Требования:

Опыт работы с Python, SQL, Apache Airflow, Spark, DBT, Kafka или аналогами

Понимание архитектур DWH и ETL-процессов

Опыт работы с СУБД: PostgreSQL, BigQuery, ClickHouse, Snowflake и др.

Знания принципов CI/CD, Docker, Git

Будет плюсом: опыт в построении OLAP-структур, Kubernetes, опыт с BI-инструментами (Power BI, Tableau)

Условия:

Участие в создании data-инфраструктуры с нуля

Команда сильных инженеров и data-аналитиков

Работа в среде с высоким уровнем доверия и автономии

Гибкий график / удалённая работа

Компенсация обучения, конференций, сертификаций

Официальное трудоустройство",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,5 мая 2025,https://hh.kz/vacancy/120225611?query=ML+Engineer&hhtmFrom=vacancy_search_list,"SQL,Python,REST API,QlikView,NoSQL,MS SQL,Linux,MS SQL Server,Математическая статистика,UML"
Java developer (Middle/ Senior),ТОО Частная компания Solva Technology Ltd.,"Алматы, Алмалы, Жибек Жолы, Райымбек батыра, проспект Жибек Жолы, 135",Не указано,"Solva Technology — динамично развивающаяся IT-компания, которая успешно объединяет кредитный скоринг, Data Science и цифровые финансовые технологии. Мы являемся R&D-центром и дочерней компанией Solva Group Ltd., зарегистрированной в крупнейшем технопарке Центральной Азии - Astana Hub.

С сентября 2024 года мы запустили уникальный проект по подготовке и
трудоустройству молодых IT-специалистов, помогая начинающим профессионалам сделать первые шаги в карьере.

Сегодня Solva Technology — это команда из более 100 экспертов, которые работают в ключевых направлениях: Backend, Frontend и Mobile-разработка, QA и Automation QA, Project Management, Business Analysis, HR и Finance, System Administration, DevOps, Cyber Security, Data Engineering и Service Desk.

Задачи:

Разработка нового функционала;
Переписывать монолит на микросервисную архитектуру;
Проводить аудит текущих решений на предмет идей улучшений;
Профайлинг, оптимизация и рефакторинг существующих решений.

Требования:

Java;
Spring Framework;
Hibernate ORM;
Gradle;
JPA;
MySQL.

Для нас важно:

Глубокое понимание ООП и шаблонов проектирования;
Понимание концепции микросервисов и умение писать масштабируемые системы;
Коммерческий опыт на Java от 3-х лет.

Стек проекта:

JAVA 17; Kotlin;
Spring Framework;
Infrastructure - Docker, ELK, Netflix stack (Swarm, Consul, Vault, Hystrix, Kibana, Grafana, Prometheus, Haproxy);
Mongo, GridFS, Redis, ElasticSearch, RabbitMQ, Kafka, MySql, JavaEE (JPA, JAX-RS), Glassfish;
ORM - Hibernate, Jooq;
Testing - on Spock, JUnit, Mockito, RestAssured;
Build - Gradle, Maven.


Работа в Solva Technology — это:

Участие в интересных и инновационных финтех-проектах;
Возможность профессионального и технического развития;
Финансовая стабильность и годовой бонус;
Корпоративные курсы английского/ испанского языка;
Поддержка спортивных активностей и дополнительные days off;
Оформление в соответствии с ТК РК;
График работы: 5/2 9:00-18:00/10:00-19:00;
Яркая корпоративная культура и дружный коллектив.

Если ты ищешь стабильную работу с возможностью роста и развития в успешной компании, добро пожаловать в Solva Technology!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,5 мая 2025,https://hh.kz/vacancy/120210810?query=Data+Science+Manager&hhtmFrom=vacancy_search_list,Не указано
Data Engineer,АО Страховая компания Казахмыс,"Алматы, улица Зенкова, 71","до 700 000 ₸ за месяц, на руки","Обязанности:

Проектирование, разработка и сопровождение data pipeline'ов (ETL/ELT)

Интеграция данных из внутренних и внешних источников

Оптимизация хранения и обработки больших объёмов данных (Big Data)

Настройка и поддержка дата-архитектуры: DWH, Data Lake, Data Mesh

Взаимодействие с аналитиками, ML-инженерами, бизнес-командами

Документирование архитектуры и пайплайнов

Требования:

Опыт работы с Python, SQL, Apache Airflow, Spark, DBT, Kafka или аналогами

Понимание архитектур DWH и ETL-процессов

Опыт работы с СУБД: PostgreSQL, BigQuery, ClickHouse, Snowflake и др.

Знания принципов CI/CD, Docker, Git

Будет плюсом: опыт в построении OLAP-структур, Kubernetes, опыт с BI-инструментами (Power BI, Tableau)

Условия:

Участие в создании data-инфраструктуры с нуля

Команда сильных инженеров и data-аналитиков

Работа в среде с высоким уровнем доверия и автономии

Гибкий график / удалённая работа

Компенсация обучения, конференций, сертификаций

Официальное трудоустройство",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,5 мая 2025,https://hh.kz/vacancy/120225611?query=Big+Data+Engineer&hhtmFrom=vacancy_search_list,"SQL,Python,REST API,QlikView,NoSQL,MS SQL,Linux,MS SQL Server,Математическая статистика,UML"
Project Manager,ТОО Аспэкс Груп,Не указано,Не указано,"Привет! На связи команда Aspex! Мы - проводник в мире данных и технологий.

С 2015 года наша компания помогает бизнесу превращать данные в понятные решения, сопровождая проекты от идеи до реального результата. В нашей команде — BI-аналитики, разработчики, дизайнеры, ML-специалисты с опытом в крупнейших компаниях и топовых AI-проектах.

И сейчас мы запускаем стажировку для Project Manager!

А теперь подробнее:

Ты умеешь не только планировать своё время, но и координировать работу команды? Легко общаешься с людьми и любишь, когда всё идёт по плану?

Тогда тебе — к нам.

Мы ищем менеджера проектов: человека, который умеет контролировать бюджет, сроки и вдохновлять команду на результат.

Что тебя ждет:

Погружение в специфику работы IT-интегратора и реальных бизнес-проектов.
Ведение проектов: от первых обсуждений с заказчиком до внедрения решений.
Координация команды, контроль сроков и оформление всей необходимой проектной документации.
Проведение деловой переписки, рабочих встреч и презентаций для заказчиков.

Эта стажировка для тех, кто:

Любит порядок и чёткие процессы.
Умеет общаться и договариваться с людьми.
Видит проект не как список задач, а как целостную систему.

Что мы можем дать:

Старт карьеры. Наша стажировка – это не временная работа, а первый этап постоянной работы в компании. Для тебя – это возможность проявить свои деловые качества, заинтересованность в нашей тематике и обучаемость;

Комфортный onboarding, непрерывная поддержка коллег.

Гибкий рабочий график, полностью удалённый формат работы, возможность работать из любой точки мира.

Интересные и разнообразные задачи. Возможность влиять на их постановку и способы решения. Неограниченные возможности самореализации.

Стабильная и регулярная заработная плата с возможностью повышения по результатам работы каждое полугодие.

Расширенный социальный пакет: оплата фитнеса и программ обучения.

Формат работы:

Частичная занятость во время стажировки (неоплачиваемой); при последующем трудоустройстве – полный рабочий день.

Срок стажировки – 9 недель.

Если видишь себя в этой роли, оставляй заявку, и мы с тобой свяжемся!",не требуется,"Полная занятость
Стажировка",График: 5/2,Рабочие часы: 3,Формат работы: удалённо,5 мая 2025,https://hh.kz/vacancy/120211554?query=BI+Analyst&hhtmFrom=vacancy_search_list,"Project management,Управление рисками,Управление ресурсами,PMBOK,Планирование бюджета,Управление бэклогом"
